time,latitude,longitude,depth,mag
2018-10-26T06:00:56.120Z,37.4502,20.5955,10.0,4.7
2018-10-26T06:02:14.290Z,37.212,20.5243,10.0,4.8
2018-10-26T06:20:51.410Z,37.4805,20.4524,10.0,4.5
2018-10-26T06:32:12.870Z,37.4013,20.8508,10.0,4.6
2018-10-26T06:44:07.970Z,37.4745,20.5931,10.0,4.6
2018-10-26T07:00:14.630Z,37.5965,20.7841,10.0,4.6
2018-10-26T07:08:38.760Z,37.4902,20.7992,10.0,4.4
2018-10-26T07:36:12.050Z,37.3766,20.5577,10.0,4.4
2018-10-26T08:03:11.020Z,37.404,20.4979,10.0,4.6
2018-10-26T08:40:50.070Z,37.3353,20.5656,10.0,4.5
2018-10-26T09:33:52.680Z,37.4735,20.1578,10.0,4.4
2018-10-26T09:45:54.760Z,37.3255,20.7101,10.0,4.6
2018-10-26T09:54:05.160Z,37.7021,20.8912,10.0,4.7
2018-10-26T10:14:23.920Z,37.3681,20.3491,10.0,4.6
2018-10-26T10:20:32.230Z,37.2984,20.4413,10.0,4.4
2018-10-26T10:57:07.040Z,37.3264,20.6713,10.0,4.4
2018-10-26T11:25:10.180Z,37.6062,20.2586,10.0,4.6
2018-10-26T11:26:29.320Z,37.6119,20.9521,10.0,4.3
2018-10-26T12:03:17.050Z,38.9756,22.5114,10.0,4.9
2018-10-26T12:03:36.410Z,37.6096,20.8428,10.0,4.9
2018-10-26T12:11:16.720Z,37.536,20.5056,10.0,4.3
2018-10-26T12:41:12.950Z,37.5468,20.5651,10.0,5.1
2018-10-26T13:56:46.000Z,37.3466,20.5459,10.0,4.8
2018-10-26T16:07:09.310Z,37.4603,20.5648,10.0,4.7
2018-10-26T16:35:36.330Z,37.3895,20.6941,10.0,4.5
2018-10-26T16:48:28.020Z,37.4603,20.6739,10.0,4.6
2018-10-26T18:37:44.190Z,36.0561,31.1442,65.14,4.3
2018-10-26T19:27:35.860Z,37.2712,20.6219,10.0,4.5
2018-10-26T19:34:27.560Z,37.1908,20.5632,10.0,4.6
2018-10-26T20:21:02.500Z,37.4103,20.5993,10.0,4.9
2018-10-26T20:27:43.030Z,37.4894,20.4526,10.0,4.5
2018-10-26T21:58:58.580Z,37.1608,20.6371,10.0,4.5
2018-10-26T22:40:55.600Z,37.2297,20.6023,10.0,4.2
2018-10-26T22:47:21.670Z,37.4964,20.5827,10.0,4.2
2018-10-26T23:51:37.070Z,37.4047,20.879,10.0,4.6
2018-10-27T00:05:35.500Z,37.5257,20.6726,10.0,4.6
2018-10-27T01:35:05.210Z,35.5077,23.0379,33.11,4.4
2018-10-27T05:28:46.440Z,37.4858,20.6615,10.0,4.7
2018-10-27T06:10:07.710Z,37.4361,20.5536,10.0,4.5
2018-10-27T07:59:33.470Z,37.3876,20.6432,10.0,4.3
2018-10-27T10:13:42.020Z,37.3091,20.5889,10.0,4.3
2018-10-27T14:33:26.000Z,37.3049,20.5933,10.0,4.6
2018-10-27T18:33:11.410Z,37.5811,20.7159,10.0,4.7
2018-10-27T20:44:25.730Z,37.517,20.4499,10.0,4.6
2018-10-27T21:23:50.400Z,37.5203,20.4512,10.0,4.4
2018-10-27T23:39:50.420Z,37.3306,20.7085,10.0,4.3
2018-10-28T00:38:11.610Z,45.6575,26.3972,151.0,5.5
2018-10-28T03:24:15.890Z,37.47,20.3725,10.0,4.5
2018-10-28T05:32:50.510Z,37.3222,20.4931,10.0,4.4
2018-10-28T10:02:26.730Z,35.8212,21.7103,10.0,4.7
2018-10-28T13:59:38.560Z,37.4669,20.5263,10.0,4.3
2018-10-28T14:52:22.730Z,37.8256,20.4692,4.9,4.5
2018-10-28T17:40:19.260Z,37.0875,20.5578,10.0,4.5
2018-10-28T19:00:07.750Z,37.4308,20.5347,10.0,4.6
2018-10-28T20:34:07.580Z,37.1596,21.0351,10.0,4.5
2018-10-28T21:01:06.160Z,37.2275,21.0707,18.56,4.4
2018-10-28T21:58:56.030Z,35.6433,28.2612,10.0,4.7
2018-10-29T04:32:39.760Z,36.3478,28.7803,10.61,4.3
2018-10-29T04:52:12.990Z,37.5707,20.5185,10.0,4.4
2018-10-29T05:10:48.720Z,37.4325,20.4765,10.0,4.4
2018-10-29T08:30:29.110Z,37.2079,20.2175,10.0,4.6
2018-10-29T11:29:33.230Z,37.4217,20.3897,10.0,4.7
2018-10-29T12:30:16.290Z,37.3949,20.876,10.0,4.5
2018-10-29T15:01:38.460Z,37.3137,20.5177,10.0,4.4
2018-10-29T15:18:19.230Z,37.8114,20.4291,10.0,4.6
2018-10-29T15:45:33.710Z,37.3797,20.7869,10.0,4.4
2018-10-29T22:22:13.600Z,37.3595,20.6068,10.0,4.5
2018-10-30T00:25:44.220Z,36.2621,28.8725,10.0,4.3
2018-10-30T02:59:58.200Z,37.5857,20.4876,10.0,5.1
2018-10-30T03:20:39.280Z,37.6116,20.2538,10.0,4.6
2018-10-30T04:57:30.980Z,37.8117,20.5505,10.0,4.2
2018-10-30T06:34:15.880Z,37.7553,20.4428,10.0,4.6
2018-10-30T08:32:26.240Z,37.477,20.4661,15.75,5.1
2018-10-30T09:24:58.300Z,36.8137,20.2605,10.0,4.1
2018-10-30T09:45:19.750Z,37.4943,20.5014,10.0,4.2
2018-10-30T11:25:15.720Z,37.6421,20.2458,10.0,4.6
2018-10-30T12:49:03.860Z,37.6496,20.5252,10.0,4.7
2018-10-30T13:09:50.130Z,37.6008,20.5222,10.0,4.6
2018-10-30T14:33:13.780Z,37.2816,20.4141,7.41,4.7
2018-10-30T15:12:00.610Z,37.5124,20.5076,11.0,5.7
2018-10-30T15:59:23.100Z,37.4862,20.5513,10.0,4.5
2018-10-30T16:39:21.940Z,37.5112,20.6109,10.0,4.6
2018-10-30T16:55:53.330Z,37.4052,20.5059,10.0,4.3
2018-10-30T17:40:58.900Z,37.2508,20.6526,10.0,4.3
2018-10-30T18:04:23.790Z,37.4613,20.4858,10.0,4.5
2018-10-30T19:30:35.860Z,37.2849,20.4171,10.0,4.5
2018-10-30T23:16:09.380Z,37.3347,20.4786,10.0,4.3
2018-10-31T10:25:12.560Z,37.4459,20.8753,10.0,4.5
2018-10-31T11:41:56.800Z,37.4659,20.5753,10.0,4.4
2018-10-31T15:48:23.310Z,37.4082,20.4907,10.0,4.3
2018-10-31T18:20:01.660Z,37.4121,20.3786,10.0,4.3
2018-10-31T20:14:59.080Z,37.5723,20.4345,10.0,4.4
