time,latitude,longitude,depth,mag
2018-11-19T07:48:18.500Z,71.3006,-9.2516,10.0,4.3
2018-11-19T13:05:56.210Z,37.282,20.6169,10.58,5.2
2018-11-19T16:16:42.430Z,37.1323,20.7678,10.0,4.5
2018-11-19T21:39:54.650Z,69.1278,-16.9254,10.0,4.3
2018-11-20T00:11:58.560Z,37.3591,20.7309,10.0,4.4
2018-11-20T10:16:49.500Z,37.2031,20.6175,10.0,4.6
2018-11-21T08:13:34.340Z,37.5237,20.7389,10.0,4.4
2018-11-22T07:35:14.710Z,40.3623,13.9879,386.04,4.0
2018-11-22T11:11:30.230Z,37.2269,20.5567,10.0,4.6
2018-11-22T16:00:14.410Z,37.4276,20.458,10.0,4.6
2018-11-22T18:00:31.740Z,36.5023,21.1253,10.0,4.2
2018-11-23T21:58:47.400Z,37.4584,20.3792,10.0,4.4
2018-11-24T22:55:03.780Z,45.0084,38.613,10.0,4.4
2018-11-25T00:05:48.180Z,45.0284,38.6635,10.0,4.3
2018-11-25T02:40:12.270Z,35.7473,28.4452,10.0,4.5
2018-11-26T14:17:37.720Z,42.5234,18.6128,7.34,4.2
2018-11-26T16:06:13.530Z,38.2319,23.4036,7.09,4.4
2018-11-27T01:26:48.860Z,37.5861,20.2685,10.0,4.5
2018-11-27T23:16:11.000Z,36.603,25.7462,10.0,4.9
2018-11-27T23:24:28.300Z,36.5662,25.7213,10.0,4.4
2018-11-27T23:46:03.340Z,36.5252,25.7136,10.0,4.3
2018-11-29T00:23:02.000Z,37.6804,20.3931,10.0,4.5
2018-11-29T18:56:00.950Z,37.6287,20.3966,10.0,4.4
2018-11-29T19:59:57.490Z,37.5215,20.3621,10.0,4.6
2018-11-30T00:32:33.790Z,37.0767,23.2974,39.83,4.4
2018-11-30T02:36:35.720Z,40.595,28.955,10.0,4.2
2018-11-30T22:28:16.380Z,40.4679,21.6069,10.0,4.2
